ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
120,"Acidithiobacillus ferrooxidans","DSM 24419, JCM 39165","Continental solfataric field at Pisciarelli###Solfatara",Italy,Europe,#Environmental,#Terrestrial,#Volcanic
120,,,,,,#Environmental,#Terrestrial,#Volcanic
130137,"Acidithiobacillus ferrooxidans","DSM 29444","rock samples, Ilba mine",Romania,Europe,#Environmental,#Terrestrial,#Geologic
130137,,,,,,#Engineered,#Other,#Mine
122,"Acidithiobacillus thiooxidans","DSM 622","pond water",Germany,Europe,#Environmental,#Aquatic,"#Pond (small)"
124,"Acidithiobacillus thiooxidans","DSM 11478","mine drainage water",Brazil,"Middle and South America",#Environmental,#Aquatic,
124,,,,,,#Engineered,#Other,#Mine
125,"Acidithiobacillus thiooxidans","DSM 14887, ATCC 19377, JCM 3867, NCIMB 8343, CIP 104597, IAM 12134","Kimmeridge clay","United Kingdom",Europe,#Environmental,#Terrestrial,#Geologic
125,,,,,,#Environmental,#Terrestrial,#Geologic
125,,,,,,#Environmental,#Terrestrial,#Geologic
132685,"Acidithiobacillus thiooxidans","DSM 103717","salt flat brine",Chile,"Middle and South America",#Condition,#Saline,
132685,,,,,,#Environmental,#Terrestrial,#Desert
132012,"Acidobacteriaceae sp.","DSM 24295, KBS 83",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
132013,"Acidobacteriaceae sp.","DSM 24297, KBS 96",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
133033,"Acidobacterium ailaaui","DSM 27394, LMG 28340","geothermally heated microbial mat",USA,"North America",#Environmental,"#Microbial community","#Microbial mat"
133033,,,,,,#Environmental,"#Microbial community","#Microbial mat"
131,"Acidobacterium capsulatum","DSM 11244, ATCC 51196, JCM 7670, NCIMB 13165, BCRC 80197, IFO 15755, NBRC 15755","Mine at Okayama Pref.###acidic mineral environment",Japan,Asia,#Condition,#Acidic,
131,,,,,,#Environmental,,
131,,,,,,#Condition,#Acidic,
131,,,,,,#Environmental,,
23514,"Acidobacterium sp.","DSM 22465","pasture soil",Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Grassland
23514,,,,,,#Engineered,#Agriculture,#Meadow
23514,,,,,,#Environmental,#Terrestrial,#Soil
23515,"Acidobacterium sp.","DSM 22488","pasture soil",Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Grassland
23515,,,,,,#Engineered,#Agriculture,#Meadow
23515,,,,,,#Environmental,#Terrestrial,#Soil
23516,"Acidobacterium sp.","DSM 22743","pasture soil",Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Grassland
23516,,,,,,#Engineered,#Agriculture,#Meadow
23516,,,,,,#Environmental,#Terrestrial,#Soil
133532,"Acidocella aluminiidurans","NBRC 104303, DSM 108313, VTCC D9-1","Torpedo grass, <i>Panicum repens</i>###Waterweed from highly acidic swamp",Vietnam,Asia,#Host,#Plants,"#Aquatic plant"
133532,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
133532,,,,,,#Host,#Plants,"#Aquatic plant"
133532,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
32,"Acidocella aminolytica","DSM 11237, ATCC 51361, JCM 8796","acidic mine drainage",Japan,Asia,#Condition,#Acidic,
32,,,,,,#Environmental,#Aquatic,
32,,,,,,#Engineered,#Other,#Mine
32,,,,,,#Condition,#Acidic,
32,,,,,,#Environmental,#Aquatic,
32,,,,,,#Engineered,#Other,#Mine
158255,"Acidocella aquatica","DSM 104037, NBRC 112502","water sample 10 m depth from the lake surface###water from a freshwater lake",Japan,Asia,#Environmental,#Aquatic,"#Lake (large)"
158255,,,,,,#Environmental,#Aquatic,"#Lake (large)"
139828,"Acidothermus cellulolyticus","DSM 8971, ATCC 43068","acidic hot spring",USA,"North America",#Environmental,#Aquatic,"#Thermal spring"
139828,,,,,,#Condition,"#Thermophilic (>45°C)",
139828,,,,,,#Condition,#Acidic,
139835,"Acidovorax carolinensis","DSM 105008","contaminated soil",USA,"North America",#Environmental,#Terrestrial,#Soil
139835,,,,,,#Engineered,#Contamination,
2897,"Acidovorax defluvii","DSM 12578","freshwater mud",Germany,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
2897,,,,,,#Environmental,#Aquatic,#Freshwater
150386,"Acidovorax defluvii","CCUG 39798","Water,municipal drinking water",,,#Environmental,#Aquatic,
154119,"Acidovorax defluvii","CCUG 52432","Industry,water",Sweden,Europe,#Environmental,#Aquatic,
154119,,,,,,#Engineered,#Waste,"#Industrial wastewater"
154119,,,,,,#Engineered,#Industrial,"#Engineered product"
2884,"Acidovorax delafieldii","DSM 4762, ATCC 17506, CCUG 14277, LMG 1792","Soil enriched with PHB as a sole carbon source",,,#Environmental,#Terrestrial,#Soil
2885,"Acidovorax delafieldii","CCUG 1779, LMG 5943, DSM 64, ATCC 17505, DSM 50263, DSM 50403, CIP 103303, NCIMB 11476","Environment, Soil enriched with poly-b-hydroxybuty###Soil,enrichment with PHB as sole carbon source###soil, enrichment with poly-ß-hydroxybutyrate",,,#Environmental,#Terrestrial,#Soil
2885,,,,,,#Environmental,#Terrestrial,#Soil
2885,,,,,,#Environmental,#Terrestrial,#Soil
142758,"Acidovorax delafieldii","CCUG 14478, ATCC 17508, LMG 5944","Soil enriched with PHB as sole carbon source",,,#Environmental,#Terrestrial,#Soil
142758,,,,,,#Engineered,#Laboratory,"#Lab enrichment"
2886,"Acidovorax facilis","DSM 550, ATCC 17695, CCUG 15919, LMG 6598","lawn soil",,,#Environmental,#Terrestrial,#Grassland
2886,,,,,,#Engineered,"#Built environment",
2886,,,,,,#Engineered,#Agriculture,#Garden
2886,,,,,,#Environmental,#Terrestrial,#Soil
2887,"Acidovorax facilis","CCUG 15920, LMG 6599, DSM 620",soil,,,#Environmental,#Terrestrial,#Soil
2887,,,,,,#Environmental,#Terrestrial,#Soil
2888,"Acidovorax facilis","DSM 649, ATCC 11228, CCUG 2113, LMG 6221, LMG 2193, CCM 4561, CIP 103302, NCIMB 9938","Environment, Lawn soil###Lawn soil","United States of America###USA","North America",#Environmental,#Terrestrial,#Grassland
2888,,,,,,#Engineered,"#Built environment",
2888,,,,,,#Engineered,#Agriculture,#Garden
2888,,,,,,#Environmental,#Terrestrial,#Soil
2888,,,,,,#Environmental,#Terrestrial,#Grassland
2888,,,,,,#Engineered,"#Built environment",
2888,,,,,,#Engineered,#Agriculture,#Garden
2888,,,,,,#Environmental,#Terrestrial,#Soil
2888,,,,,,#Environmental,#Terrestrial,#Grassland
2888,,,,,,#Engineered,"#Built environment",
2888,,,,,,#Engineered,#Agriculture,#Garden
2888,,,,,,#Environmental,#Terrestrial,#Soil
157285,"Acidovorax facilis","IMI 366393","tap-water water","United Kingdom",Europe,#Environmental,#Aquatic,
157285,,,,,,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
157286,"Acidovorax facilis","IMI 366394","tap-water water","United Kingdom",Europe,#Environmental,#Aquatic,
157286,,,,,,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
158808,"Acidovorax kalamii","MTCC 12652, KCTC 52819, VTCC B-910010","water sample from the river Ganges",India,Asia,#Environmental,#Aquatic,"#River (Creek)"
2904,"Acidovorax soli","DSM 25157, JCM 15909, KCTC 22399","From soil###Landfill site###soil of landfill site","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
2904,,,,,,#Engineered,#Waste,#Landfill
2904,,,,,,#Environmental,#Terrestrial,#Soil
2904,,,,,,#Engineered,#Waste,#Landfill
2904,,,,,,#Environmental,#Terrestrial,#Soil
2904,,,,,,#Engineered,#Waste,#Landfill
153463,"Acidovorax soli","CCUG 49687","Industry,water",Sweden,Europe,#Environmental,#Aquatic,
153463,,,,,,#Engineered,#Waste,"#Industrial wastewater"
153463,,,,,,#Engineered,#Industrial,"#Engineered product"
156596,"Acidovorax soli","CCUG 63251","Industry water",Sweden,Europe,#Engineered,#Waste,"#Industrial wastewater"
156596,,,,,,#Engineered,#Industrial,"#Engineered product"
156596,,,,,,#Environmental,#Aquatic,
2894,"Acidovorax sp.","DSM 6434","soil, industrial waste deposit",Germany,Europe,#Environmental,#Terrestrial,#Soil
2894,,,,,,#Engineered,#Waste,"#Industrial waste"
2896,"Acidovorax sp.","DSM 22895","contaminated soil and groundwater",USA,"North America",#Environmental,#Terrestrial,#Soil
2896,,,,,,#Environmental,#Aquatic,#Groundwater
2896,,,,,,#Engineered,#Contamination,
130253,"Acidovorax sp.","DSM 15015","soil contaminated with mineral oil",Germany,Europe,#Environmental,#Terrestrial,#Soil
130253,,,,,,#Engineered,#Contamination,"#Oil (Fuel)"
132686,"Acidovorax sp.","DSM 29992","biotrickling filter",Germany,Europe,#Environmental,#Biofilm,
132686,,,,,,#Engineered,#Waste,"#Waste gas"
150258,"Acidovorax sp.","CCUG 39405","Water,tap water in paper mill industry",Sweden,Europe,#Environmental,#Aquatic,#Freshwater
150258,,,,,,#Engineered,#Industrial,"#Industrial production"
150258,,,,,,#Environmental,#Aquatic,
152994,"Acidovorax sp.","CCUG 48206","Water,industry",Sweden,Europe,#Environmental,#Aquatic,
152994,,,,,,#Engineered,#Industrial,
156069,"Acidovorax sp.","CCUG 60261","Industry water",Sweden,Europe,#Engineered,#Waste,"#Industrial wastewater"
156069,,,,,,#Engineered,#Industrial,"#Engineered product"
156069,,,,,,#Environmental,#Aquatic,
157987,"Acidovorax sp.","DSM 106133","ground water",USA,"North America",#Environmental,#Aquatic,#Groundwater
138352,"Acidovorax temperans","CIP 106440, CCUG 10556, LMG 6437","Environment, Hospital tap water###Hospital tap water",Sweden,Europe,#Environmental,#Aquatic,
138352,,,,,,#Infection,"#Medical environment",#Clinic
138352,,,,,,#Environmental,#Aquatic,
138352,,,,,,#Infection,"#Medical environment",#Clinic
138352,,,,,,#Environmental,#Aquatic,
138352,,,,,,#Infection,"#Medical environment",#Clinic
143303,"Acidovorax temperans","CCUG 18335","Water,warm tap water in hospital",Sweden,Europe,#Infection,"#Medical environment",#Clinic
143303,,,,,,#Environmental,#Aquatic,
143303,,,,,,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
143305,"Acidovorax temperans","CCUG 18338","Water,warm tap water,toilette",Sweden,Europe,#Environmental,#Aquatic,
143305,,,,,,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
143306,"Acidovorax temperans","CCUG 18350, LMG 8915","Tap water",Sweden,Europe,#Engineered,"#Built environment",
143306,,,,,,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
143306,,,,,,#Environmental,#Aquatic,#Freshwater
144434,"Acidovorax temperans","CCUG 24954, LMG 9083","Well water",USA,"North America",#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
144434,,,,,,#Environmental,#Aquatic,
151219,"Acidovorax temperans","CCUG 43487",Water,Sweden,Europe,#Environmental,#Aquatic,
154275,"Acidovorax temperans","CCUG 52951","Industry,water",Sweden,Europe,#Environmental,#Aquatic,
154275,,,,,,#Engineered,#Waste,"#Industrial wastewater"
154275,,,,,,#Engineered,#Industrial,"#Engineered product"
156037,"Acidovorax temperans","CCUG 60147","Water,industry",Sweden,Europe,#Environmental,#Aquatic,
156037,,,,,,#Engineered,#Industrial,
23434,"Aciduliprofundum boonei","DSM 19572","deep-sea hydrothermal vent",Tonga,"Australia and Oceania",#Condition,"#Thermophilic (>45°C)",
23434,,,,,,#Environmental,#Aquatic,#Marine
23434,,,,,,#Environmental,#Aquatic,"#Hydrothermal vent"
156949,"Acinetobacter albensis","CCUG 67281, CCM 8611, CIP 111640, ANC 4874","Environment, Water, pool###Water with organic detritus from a forest pool","Czech Republic",Europe,"#Host Body Product",#Plant,#Parasite
156949,,,,,,#Environmental,#Aquatic,
156949,,,,,,"#Host Body Product",#Plant,#Parasite
156949,,,,,,#Environmental,#Aquatic,
146203,"Acinetobacter baumannii","CCUG 30593",Sludge,Sweden,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
8128,"Acinetobacter baylyi","DSM 24193, ATCC 33305",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
130455,"Acinetobacter bohemicus","DSM 100419, JCM 18977, KCTC 42081, LMG 28467, NCCP 644, CCUG 69707","Textile dyeing wastewater from a treatment pond at Kohinoor mills###textile dyeing wastewater treatment pond",Pakistan,Asia,#Environmental,#Aquatic,"#Pond (small)"
130455,,,,,,#Engineered,#Waste,#Wastewater
130455,,,,,,#Environmental,#Aquatic,"#Pond (small)"
130455,,,,,,#Engineered,#Waste,#Wastewater
130455,,,,,,#Environmental,#Aquatic,"#Pond (small)"
130455,,,,,,#Engineered,#Waste,#Wastewater
132192,"Acinetobacter bohemicus","DSM 102855, CCM 8462, CCUG 63842, CIP 110496, ANC 3994","Environment, Forest mud###Mud,deciduos forrest###wetland soil (deciduous forest)","Czech Republic",Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
132192,,,,,,#Environmental,#Terrestrial,#Soil
132192,,,,,,#Environmental,#Terrestrial,#Forest
132192,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
132192,,,,,,#Environmental,#Terrestrial,#Soil
132192,,,,,,#Environmental,#Terrestrial,#Forest
132192,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
132192,,,,,,#Environmental,#Terrestrial,#Soil
132192,,,,,,#Environmental,#Terrestrial,#Forest
156649,"Acinetobacter bohemicus","CCUG 63843","Mud with water of a forrest wetland","Czech Republic",Europe,#Environmental,#Terrestrial,#Forest
156649,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
156649,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
156650,"Acinetobacter bohemicus","CCUG 63844","Water with mud of a seasonal forest creek","Czech Republic",Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
156650,,,,,,#Environmental,#Terrestrial,#Forest
156650,,,,,,#Environmental,#Aquatic,"#River (Creek)"
8140,"Acinetobacter brisouii","DSM 18516, CIP 110357, KACC 11602, CCUG 61636, CIP 110501, ANC 4119","Peat layer,high moor###peat layer of a high moor","Republic of Korea",Asia,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8140,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8140,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8056,"Acinetobacter calcoaceticus","DSM 19654","soil of grass rhizosphere",Spain,Europe,"#Host Body-Site",#Plant,#Rhizosphere
8056,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
8056,,,,,,#Environmental,#Terrestrial,#Soil
8057,"Acinetobacter calcoaceticus","DSM 30006, ATCC 23055, CIP 81.08, CIP 81.8, LMD 22.16, CCUG 12804, LMG 1046, IFO 13718, Delft L360, JCM 6842, CECT 441, IAM 12087, KCTC 2357, LMG 10511, NBIMCC 3730, NBRC 13718, NCCB 22016, NCIMB 10694, NCTC 12983, VTT E-981117, LMD 98116","Environment, Soil enriched with quinate###Soil###Soil,quinate enrichment###quinate enrichment from soil",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
8057,,,,,,#Environmental,#Terrestrial,#Soil
8057,,,,,,#Environmental,#Terrestrial,#Soil
8057,,,,,,#Environmental,#Terrestrial,#Soil
157583,"Acinetobacter calcoaceticus","DSM 106070",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
133295,"Acinetobacter celticus","ANC 4603, CCM 8700, CCUG 69239, CNCTC 7549, CIP 111639","Environment, Water sample###Water with mud###water sample collected at a forest spring","Czech Republic",Europe,#Environmental,#Terrestrial,#Forest
133295,,,,,,#Environmental,#Aquatic,#Spring
133295,,,,,,#Environmental,#Terrestrial,#Forest
133295,,,,,,#Environmental,#Aquatic,#Spring
133295,,,,,,#Environmental,#Terrestrial,#Forest
133295,,,,,,#Environmental,#Aquatic,#Spring
140606,"Acinetobacter defluvii","KCTC 52503, GDMCC 1.1101, CCTCC AB 2016203, DSM 107594","wastewater treatment plant of hospital###hospital sewage",China,Asia,#Infection,"#Medical environment",#Clinic
140606,,,,,,#Environmental,#Aquatic,
140606,,,,,,#Engineered,#Waste,"#Sewage sludge"
140606,,,,,,#Infection,"#Medical environment",#Clinic
140606,,,,,,#Environmental,#Aquatic,
140606,,,,,,#Engineered,#Waste,"#Sewage sludge"
139490,"Acinetobacter dispersus","CIP 110500, ANC 4105, CCUG 67961, CCM 8636","Environment, Well water###Water of a garden well###Well water","Czech Republic",Europe,#Environmental,#Aquatic,
139490,,,,,,#Engineered,"#Built environment",
139490,,,,,,#Environmental,#Aquatic,
139490,,,,,,#Engineered,"#Built environment",
139490,,,,,,#Environmental,#Aquatic,
139490,,,,,,#Engineered,"#Built environment",
139490,,,,,,#Environmental,#Aquatic,
139490,,,,,,#Engineered,"#Built environment",
130451,"Acinetobacter harbinensis","DSM 100418, CGMCC 1.12528, HITLi 7, KCTC 32411, CCUG 69700, CIP 110764","Environment, Surface water###river water",China,Asia,#Environmental,#Aquatic,"#River (Creek)"
130451,,,,,,#Environmental,#Aquatic,"#River (Creek)"
130451,,,,,,#Environmental,#Aquatic,"#River (Creek)"
131299,"Acinetobacter indicus","DSM 100979, CCTCC AB 2014199, GIMCC 1.656, KCTC 42012, CCUG 69701, CIP 111486","Environment, Abandoned lead zinc ore mine site###Lead-zink ore mine###abandoned lead-zinc ore",China,Asia,#Environmental,#Terrestrial,
131299,,,,,,#Engineered,#Other,#Mine
131299,,,,,,#Environmental,#Terrestrial,
131299,,,,,,#Engineered,#Other,#Mine
131299,,,,,,#Environmental,#Terrestrial,
131299,,,,,,#Engineered,#Other,#Mine
146704,"Acinetobacter johnsonii","CCUG 31979, NCIMB 9871","Fresh water stream",USA,"North America",#Environmental,,
146704,,,,,,#Environmental,#Aquatic,#Freshwater
24224,"Acinetobacter kookii","DSM 29071, JCM 18512, KCTC 32033, CCUG 69703, CIP 110699","Environment, Soil###From soil###Soil in Jeonju###Soil###soil sample","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
24224,,,,,,#Environmental,#Terrestrial,#Soil
24224,,,,,,#Environmental,#Terrestrial,#Soil
24224,,,,,,#Environmental,#Terrestrial,#Soil
24224,,,,,,#Environmental,#Terrestrial,#Soil
149260,"Acinetobacter lwoffii","CCUG 37364","Water,paper mill",Sweden,Europe,#Environmental,#Aquatic,
149260,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
155925,"Acinetobacter lwoffii","CCUG 59661","Water,industry",Sweden,Europe,#Environmental,#Aquatic,
155925,,,,,,#Engineered,#Industrial,
8137,"Acinetobacter marinus","DSM 16312, CIP 110634, KCTC 12259, CCUG 56484","Environment, Sea water###sea water","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
8137,,,,,,#Environmental,#Aquatic,#Marine
8137,,,,,,#Environmental,#Aquatic,#Marine
157172,"Acinetobacter modestus","CCUG 70030","Water,industry",Sweden,Europe,#Environmental,#Aquatic,
157172,,,,,,#Engineered,#Industrial,
157136,"Acinetobacter oleivorans","CCUG 69705, KCTC 23045, JCM 16667","Soil from a rice paddy in Deok-So,by enrichment with corn oil as the sole carbon###Soil from a rice paddy","Republic of Korea",Asia,#Condition,"#Anoxic (anaerobic)",
157136,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
157136,,,,,,#Environmental,#Terrestrial,#Soil
157136,,,,,,#Engineered,#Agriculture,#Field
157136,,,,,,#Condition,"#Anoxic (anaerobic)",
157136,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
157136,,,,,,#Environmental,#Terrestrial,#Soil
157136,,,,,,#Engineered,#Agriculture,#Field
158150,"Acinetobacter pittii","DSM 104460","International Space Station Environmental Surface",USA,"North America",#Environmental,,
158150,,,,,,#Engineered,"#Built environment",
133162,"Acinetobacter pragensis","ANC 4149, CCM 8637, CCUG 67962, CNCTC 7530, CIP 111641","Environment, Wetland sample, water with organic debris###Water with mud from wetland###wetland sample
(water with organic debris)","Czech Republic",Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
133162,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
133162,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
156978,"Acinetobacter pseudolwoffii","CCUG 67963, CIP 111642, CCM 8638, ANC 5044","Environment, Water with organic debris, forest creek###Water with sediment of a forest creek","Czech Republic",Europe,#Environmental,#Terrestrial,#Sediment
156978,,,,,,#Environmental,#Terrestrial,#Forest
156978,,,,,,#Environmental,#Aquatic,
156978,,,,,,#Environmental,#Terrestrial,#Sediment
156978,,,,,,#Environmental,#Terrestrial,#Forest
156978,,,,,,#Environmental,#Aquatic,
8138,"Acinetobacter seohaensis","CCUG 56483, KCTC 12260, DSM 16313, KTCC 12260, CIP 110591","Environment, Sea water###Seawater###sea water","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
8138,,,,,,#Environmental,#Aquatic,#Marine
8138,,,,,,#Environmental,#Aquatic,#Marine
159774,"Acinetobacter sichuanensis","CCTCC AB 2018118, GDMCC 1.1383, KCTC 62575","From sewage, West China Hospital###hospital sewage",China,Asia,#Infection,"#Medical environment",#Clinic
159774,,,,,,#Environmental,#Aquatic,
159774,,,,,,#Engineered,#Waste,"#Sewage sludge"
159774,,,,,,#Infection,"#Medical environment",#Clinic
159774,,,,,,#Environmental,#Aquatic,
159774,,,,,,#Engineered,#Waste,"#Sewage sludge"
8143,"Acinetobacter soli","DSM 22956, JCM 15062, KCTC 22184, CCUG 59023, KCTC 22814, CIP 110264, CCTCC AB 209162","Environment, Soil, forest###Forest soil collected from the Mt. Baekwoon###forest soil###From soil of bamboo plantation","Republic of Korea###China",Asia,#Environmental,#Terrestrial,#Soil
8143,,,,,,#Environmental,#Terrestrial,#Forest
8143,,,,,,#Environmental,#Terrestrial,#Soil
8143,,,,,,#Environmental,#Terrestrial,#Forest
8143,,,,,,#Environmental,#Terrestrial,#Soil
8143,,,,,,#Environmental,#Terrestrial,#Forest
8143,,,,,,#Environmental,#Terrestrial,#Soil
8143,,,,,,#Environmental,#Terrestrial,#Forest
8143,,,,,,#Environmental,#Terrestrial,#Soil
8143,,,,,,#Environmental,#Terrestrial,#Forest
8067,"Acinetobacter sp.","DSM 586, ATCC 33304",soil,,,#Environmental,#Terrestrial,#Soil
8070,"Acinetobacter sp.","DSM 7324","pesticide contaminated soil",USA,"North America",#Environmental,#Terrestrial,#Soil
8070,,,,,,#Engineered,#Contamination,
